group,time,susceptible,infected,recovered
36,48,0.49228,0.0028177,0.50491
36,49,0.51012,0.0023728,0.48751
36,50,0.52753,0.0019834,0.47049
36,51,0.5445,0.0016472,0.45386
36,52,0.56099,0.001361,0.43764
36,53,0.57701,0.0011209,0.42187
36,54,0.59253,0.00092311,0.40655
36,55,0.60755,0.00076287,0.39169
36,56,0.62208,0.00063537,0.37728
36,57,0.63611,0.00053563,0.36335
36,58,0.64965,0.00045939,0.34989
36,59,0.6627,0.00040268,0.3369
36,60,0.67527,0.00036247,0.32436
36,61,0.68738,0.00033688,0.31228
36,62,0.69902,0.0003252,0.30065
36,63,0.71022,0.00032805,0.28945
36,64,0.72096,0.00034629,0.27869
36,65,0.73126,0.00038453,0.26835
36,66,0.7411,0.00045207,0.25845
36,67,0.75046,0.00056423,0.24898
36,68,0.75929,0.00074693,0.23997
36,69,0.76749,0.0010499,0.23146
36,70,0.77487,0.0015771,0.22356
36,71,0.78104,0.0025193,0.21644
36,72,0.78525,0.0042612,0.21049
36,73,0.78592,0.0076177,0.20646
36,74,0.77994,0.014208,0.20585
36,75,0.76106,0.027152,0.21179
36,76,0.71919,0.051007,0.2298
36,77,0.64171,0.08957,0.26872
36,78,0.52981,0.13437,0.33582
36,79,0.40987,0.16342,0.42671
36,80,0.31324,0.16261,0.52415
36,81,0.25215,0.1392,0.60865
36,82,0.22045,0.10894,0.67061
36,83,0.20768,0.082043,0.71028
36,84,0.20687,0.061035,0.73209
36,85,0.21395,0.045497,0.74055
36,86,0.22606,0.034353,0.73959
36,87,0.24131,0.026457,0.73223
36,88,0.25856,0.020831,0.72061
36,89,0.27735,0.016647,0.706
36,90,0.29714,0.013462,0.6894
36,91,0.31721,0.011175,0.67162
36,92,0.33737,0.0094565,0.65317
36,93,0.35755,0.0080895,0.63437
36,94,0.37761,0.0069683,0.61542
36,95,0.39747,0.0060279,0.5965
36,96,0.41708,0.0052185,0.5777
36,97,0.4364,0.0045098,0.5591
36,98,0.45539,0.0038812,0.54073
36,99,0.47403,0.0033194,0.52265
36,100,0.49228,0.0028177,0.50491
36,101,0.51012,0.0023728,0.48751
36,102,0.52753,0.0019834,0.47049
36,103,0.5445,0.0016472,0.45386
36,104,0.56099,0.001361,0.43764
36,105,0.57701,0.0011209,0.42187
37,1,0.55882,0.00052183,0.44066
37,2,0.57537,0.0003925,0.42424
37,3,0.59135,0.00029544,0.40836
37,4,0.60675,0.00022326,0.39302
37,5,0.6216,0.00017056,0.37823
37,6,0.6359,0.00013253,0.36397
37,7,0.64967,0.00010539,0.35022
37,8,0.66293,8.633e-05,0.33699
37,9,0.67568,7.325e-05,0.32424
37,10,0.68796,6.4832e-05,0.31197
37,11,0.69977,6.0416e-05,0.30017
37,12,0.71113,5.9419e-05,0.28881
37,13,0.72206,6.195e-05,0.27788
37,14,0.73256,6.906e-05,0.26737
37,15,0.74265,8.2747e-05,0.25727
37,16,0.75233,0.00010693,0.24756
37,17,0.76161,0.00014781,0.23824
37,18,0.77046,0.00022121,0.22932
37,19,0.77884,0.00035938,0.2208
37,20,0.78663,0.00062703,0.21275
37,21,0.79355,0.0011814,0.20526
37,22,0.79897,0.0023861,0.19864
37,23,0.80131,0.0051333,0.19355
37,24,0.79677,0.011592,0.19164
37,25,0.77637,0.026776,0.19685
37,26,0.72211,0.05999,0.2179
37,27,0.61335,0.11732,0.26933
37,28,0.46083,0.17753,0.36164
37,29,0.32186,0.19815,0.47999
37,30,0.23366,0.17488,0.59146
37,31,0.19,0.13463,0.67537
37,32,0.17375,0.097405,0.72885
37,33,0.17315,0.069096,0.75775
37,34,0.18169,0.04919,0.76912
37,35,0.19577,0.03556,0.76867
37,36,0.21313,0.026312,0.76055
37,37,0.23274,0.01988,0.74738
37,38,0.25379,0.015293,0.73091
37,39,0.27543,0.012087,0.71249
37,40,0.2974,0.0097265,0.69287
37,41,0.3195,0.0079253,0.67258
37,42,0.34152,0.006513,0.65197
37,43,0.36335,0.0053736,0.63128
37,44,0.38491,0.0044338,0.61065
37,45,0.40614,0.0036433,0.59022
37,46,0.42696,0.0029704,0.57007
37,47,0.44735,0.0023982,0.55025
37,48,0.46726,0.0019147,0.53082
37,49,0.48666,0.001509,0.51183
37,50,0.50552,0.0011731,0.49331
37,51,0.52382,0.0009016,0.47528
37,52,0.54154,0.0006867,0.45777
37,53,0.55869,0.00051842,0.44079
37,54,0.57525,0.00038963,0.42436
37,55,0.59123,0.0002932,0.40848
37,56,0.60664,0.00022167,0.39314
37,57,0.62149,0.0001693,0.37834
37,58,0.6358,0.00013151,0.36407
37,59,0.64957,0.00010455,0.35032
37,60,0.66283,8.5661e-05,0.33708
37,61,0.67559,7.2775e-05,0.32433
37,62,0.68787,6.4438e-05,0.31206
37,63,0.69969,5.9878e-05,0.30025
37,64,0.71105,5.9047e-05,0.28889
37,65,0.72198,6.1773e-05,0.27796
37,66,0.73249,6.8589e-05,0.26744
37,67,0.74258,8.1818e-05,0.25734
37,68,0.75227,0.00010558,0.24763
37,69,0.76154,0.0001473,0.23831
37,70,0.7704,0.00021973,0.22938
37,71,0.77878,0.00035515,0.22086
37,72,0.78658,0.00062319,0.2128
37,73,0.79352,0.0011702,0.20531
37,74,0.79896,0.0023665,0.19867
37,75,0.80135,0.0050865,0.19356
37,76,0.7969,0.011493,0.19161
37,77,0.77669,0.026596,0.19671
37,78,0.72304,0.059451,0.21751
37,79,0.61446,0.11683,0.26871
37,80,0.46209,0.17714,0.36077
37,81,0.32287,0.19823,0.4789
37,82,0.23456,0.17481,0.59062
37,83,0.19143,0.13429,0.67427
37,84,0.17494,0.097424,0.72763
37,85,0.17387,0.069362,0.75677
37,86,0.18222,0.049434,0.76834
37,87,0.19611,0.035791,0.7681
37,88,0.21343,0.026475,0.7601
37,89,0.23298,0.020004,0.74701
37,90,0.25377,0.015499,0.73073
37,91,0.2753,0.01226,0.71244
37,92,0.29721,0.0098599,0.69293
37,93,0.31924,0.0080326,0.67273
37,94,0.34122,0.0065997,0.65218
37,95,0.36303,0.0054433,0.63152
37,96,0.38458,0.0044879,0.61093
37,97,0.40579,0.0036846,0.59053
37,98,0.42661,0.0030043,0.57039
37,99,0.447,0.0024258,0.55058
37,100,0.46691,0.0019346,0.53116
37,101,0.48631,0.0015232,0.51217
37,102,0.50518,0.0011852,0.49364
37,103,0.52349,0.00091123,0.4756
37,104,0.54122,0.00069301,0.45809
37,105,0.55838,0.00052315,0.4411
38,1,0.54297,0.00028332,0.45674
38,2,0.56024,0.00019557,0.43956
38,3,0.57689,0.00013462,0.42298
38,4,0.59292,9.2918e-05,0.40699
38,5,0.60835,6.459e-05,0.39158
38,6,0.62321,4.5725e-05,0.37675
38,7,0.6375,3.313e-05,0.36247
38,8,0.65126,2.4776e-05,0.34872
38,9,0.66449,1.926e-05,0.33549
38,10,0.67723,1.5671e-05,0.32276
38,11,0.68948,1.3514e-05,0.31051
38,12,0.70126,1.2392e-05,0.29872
38,13,0.7126,1.2129e-05,0.28739
38,14,0.72351,1.281e-05,0.27648
38,15,0.734,1.4775e-05,0.26599
38,16,0.74408,1.8626e-05,0.2559
38,17,0.75378,2.5593e-05,0.24619
38,18,0.7631,3.7961e-05,0.23686
38,19,0.77204,6.1834e-05,0.2279
38,20,0.78059,0.00011105,0.2193
38,21,0.7887,0.00021599,0.21108
38,22,0.79626,0.00045973,0.20328
38,23,0.80289,0.0010566,0.19605
38,24,0.8076,0.0026169,0.18979
38,25,0.80754,0.0068638,0.1856
38,26,0.79468,0.018663,0.18666
38,27,0.74881,0.049677,0.20151
38,28,0.6363,0.1152,0.2485
38,29,0.4588,0.19456,0.34664
38,30,0.29646,0.22248,0.48106
38,31,0.20253,0.1908,0.60668
38,32,0.16139,0.14112,0.69749
38,33,0.14927,0.098294,0.75244
38,34,0.15241,0.067525,0.78007
38,35,0.16403,0.046805,0.78916
38,36,0.18062,0.033105,0.78627
38,37,0.20016,0.024007,0.77583
38,38,0.22169,0.017791,0.76052
38,39,0.2442,0.01352,0.74228
38,40,0.26724,0.010482,0.72227
38,41,0.29054,0.00824,0.70122
38,42,0.31383,0.0065346,0.67963
38,43,0.33697,0.0052002,0.65783
38,44,0.35984,0.0041315,0.63602
38,45,0.38235,0.0032588,0.61439
38,46,0.40441,0.0025428,0.59304
38,47,0.42599,0.0019576,0.57205
38,48,0.44702,0.0014811,0.5515
38,49,0.46747,0.0010999,0.53143
38,50,0.4873,0.00080328,0.5119
38,51,0.5065,0.00057588,0.49292
38,52,0.52506,0.00040607,0.47454
38,53,0.54297,0.00028332,0.45674
38,54,0.56024,0.00019557,0.43956
38,55,0.57689,0.00013462,0.42298
38,56,0.59292,9.2918e-05,0.40699
38,57,0.60835,6.459e-05,0.39158
38,58,0.62321,4.5725e-05,0.37675
38,59,0.6375,3.313e-05,0.36247
38,60,0.65126,2.4776e-05,0.34872
38,61,0.66449,1.926e-05,0.33549
38,62,0.67723,1.5671e-05,0.32276
38,63,0.68948,1.3514e-05,0.31051
38,64,0.70126,1.2392e-05,0.29872
38,65,0.7126,1.2129e-05,0.28739
38,66,0.72351,1.281e-05,0.27648
38,67,0.734,1.4775e-05,0.26599
38,68,0.74408,1.8626e-05,0.2559
38,69,0.75378,2.5593e-05,0.24619
38,70,0.7631,3.7961e-05,0.23686
38,71,0.77204,6.1834e-05,0.2279
38,72,0.78059,0.00011105,0.2193
38,73,0.7887,0.00021599,0.21108
38,74,0.79626,0.00045973,0.20328
38,75,0.80289,0.0010566,0.19605
38,76,0.8076,0.0026169,0.18979
38,77,0.80754,0.0068638,0.1856
38,78,0.79468,0.018663,0.18666
38,79,0.74881,0.049677,0.20151
38,80,0.6363,0.1152,0.2485
38,81,0.4588,0.19456,0.34664
38,82,0.29646,0.22248,0.48106
38,83,0.20253,0.1908,0.60668
38,84,0.16139,0.14112,0.69749
38,85,0.14927,0.098294,0.75244
38,86,0.15241,0.067525,0.78007
38,87,0.16403,0.046805,0.78916
38,88,0.18062,0.033105,0.78627
38,89,0.20016,0.024007,0.77583
38,90,0.22169,0.017791,0.76052
38,91,0.2442,0.01352,0.74228
38,92,0.26724,0.010482,0.72227
38,93,0.29054,0.00824,0.70122
38,94,0.31383,0.0065346,0.67963
38,95,0.33697,0.0052002,0.65783
38,96,0.35984,0.0041315,0.63602
38,97,0.38235,0.0032588,0.61439
38,98,0.40441,0.0025428,0.59304
38,99,0.42599,0.0019576,0.57205
38,100,0.44702,0.0014811,0.5515
38,101,0.46747,0.0010999,0.53143
38,102,0.4873,0.00080328,0.5119
38,103,0.5065,0.00057592,0.49292
38,104,0.52506,0.0004062,0.47453
38,105,0.54297,0.00028328,0.45674
39,1,0.53059,0.00017077,0.46923
39,2,0.54838,0.00010903,0.45151
39,3,0.56551,6.9031e-05,0.43442
39,4,0.582,4.3633e-05,0.41796
39,5,0.59787,2.7894e-05,0.40211
39,6,0.61313,1.7986e-05,0.38685
39,7,0.62782,1.1941e-05,0.37217
39,8,0.64195,8.2038e-06,0.35804
39,9,0.65555,5.8828e-06,0.34444
39,10,0.66863,4.4403e-06,0.33136
39,11,0.68122,3.5306e-06,0.31878
39,12,0.69332,3.0298e-06,0.30668
39,13,0.70497,2.8525e-06,0.29503
39,14,0.71617,2.8663e-06,0.28383
39,15,0.72695,3.0885e-06,0.27305
39,16,0.73732,3.6999e-06,0.26268
39,17,0.74729,5.0445e-06,0.25271
39,18,0.75688,7.6304e-06,0.24311
39,19,0.7661,1.2844e-05,0.23389
39,20,0.77496,2.2783e-05,0.22501
39,21,0.78346,4.6305e-05,0.21649
39,22,0.79158,0.00010395,0.20832
39,23,0.79923,0.00025235,0.20052
39,24,0.80613,0.00067411,0.1932
39,25,0.81139,0.0019368,0.18668
39,26,0.81206,0.0059143,0.18203
39,27,0.79853,0.018703,0.18277
39,28,0.74347,0.056862,0.19967
39,29,0.60088,0.14139,0.25773
39,30,0.39292,0.22895,0.37813
39,31,0.2357,0.23576,0.52854
39,32,0.16182,0.18445,0.65373
39,33,0.13514,0.12898,0.73588
39,34,0.13223,0.086747,0.78102
39,35,0.14114,0.058397,0.80046
39,36,0.15671,0.039971,0.80332
39,37,0.17608,0.028071,0.79585
39,38,0.19773,0.020249,0.78202
39,39,0.22079,0.014954,0.76425
39,40,0.24455,0.011285,0.74417
39,41,0.26867,0.0086447,0.72268
39,42,0.29286,0.0066784,0.70046
39,43,0.31693,0.0051712,0.6779
39,44,0.34073,0.0039905,0.65528
39,45,0.36416,0.0030478,0.63279
39,46,0.38713,0.002294,0.61058
39,47,0.40956,0.001696,0.58875
39,48,0.43139,0.0012249,0.56738
39,49,0.45259,0.00086445,0.54654
39,50,0.47313,0.0005962,0.52628
39,51,0.49297,0.00040065,0.50663
39,52,0.51213,0.00026421,0.48761
39,53,0.53059,0.0001707,0.46924
39,54,0.54838,0.00010902,0.45151
39,55,0.56551,6.8993e-05,0.43442
39,56,0.582,4.363e-05,0.41796
39,57,0.59786,2.7879e-05,0.40211
39,58,0.61313,1.7977e-05,0.38685
39,59,0.62782,1.1943e-05,0.37217
39,60,0.64195,8.2019e-06,0.35804
39,61,0.65555,5.8812e-06,0.34445
39,62,0.66863,4.4348e-06,0.33137
39,63,0.68121,3.5244e-06,0.31878
39,64,0.69332,3.033e-06,0.30668
39,65,0.70497,2.8458e-06,0.29503
39,66,0.71617,2.8484e-06,0.28383
39,67,0.72695,3.0725e-06,0.27305
39,68,0.73731,3.6989e-06,0.26268
39,69,0.74729,5.0581e-06,0.25271
39,70,0.75688,7.6453e-06,0.24311
39,71,0.7661,1.2844e-05,0.23389
39,72,0.77496,2.2757e-05,0.22501
39,73,0.78346,4.6346e-05,0.21649
39,74,0.79158,0.00010397,0.20832
39,75,0.79923,0.00025244,0.20052
39,76,0.80613,0.00067426,0.1932
39,77,0.81138,0.0019375,0.18668
39,78,0.81205,0.0059156,0.18203
39,79,0.79852,0.018707,0.18277
39,80,0.74345,0.056872,0.19968
39,81,0.60084,0.14141,0.25775
39,82,0.39288,0.22896,0.37816
39,83,0.23568,0.23574,0.52858
39,84,0.16186,0.1844,0.65374
39,85,0.13518,0.12897,0.73586
39,86,0.13225,0.086748,0.781
39,87,0.14116,0.0584,0.80044
39,88,0.15672,0.039976,0.8033
39,89,0.1761,0.028069,0.79583
39,90,0.19774,0.02025,0.78201
39,91,0.22081,0.014956,0.76424
39,92,0.24456,0.011287,0.74415
39,93,0.26868,0.0086462,0.72267
39,94,0.29287,0.0066798,0.70045
39,95,0.31694,0.0051721,0.67789
39,96,0.34074,0.0039913,0.65527
39,97,0.36417,0.0030486,0.63278
39,98,0.38713,0.0022944,0.61057
39,99,0.40956,0.0016963,0.58874
39,100,0.4314,0.0012253,0.56738
39,101,0.4526,0.00086458,0.54654
39,102,0.47313,0.00059637,0.52627
39,103,0.49298,0.00040077,0.50662
39,104,0.51213,0.00026425,0.48761
39,105,0.5306,0.00017092,0.46923
40,1,0.51989,0.00010885,0.48
40,2,0.53811,6.4353e-05,0.46182
40,3,0.55564,3.7654e-05,0.44432
40,4,0.57252,2.196e-05,0.42746
40,5,0.58875,1.2802e-05,0.41124
40,6,0.60437,7.684e-06,0.39563
40,7,0.61939,4.6404e-06,0.3806
40,8,0.63385,2.9268e-06,0.36615
40,9,0.64775,1.9482e-06,0.35224
40,10,0.66113,1.3682e-06,0.33887
40,11,0.674,1.036e-06,0.326
40,12,0.68638,8.3622e-07,0.31362
40,13,0.69829,7.1829e-07,0.30171
40,14,0.70975,7.6877e-07,0.29025
40,15,0.72078,1.114e-06,0.27922
40,16,0.73138,1.3317e-06,0.26862
40,17,0.74158,1.3139e-06,0.25842
40,18,0.7514,1.3575e-06,0.2486
40,19,0.76084,2.1636e-06,0.23916
40,20,0.76991,4.8378e-06,0.23008
40,21,0.77864,1.0987e-05,0.22135
40,22,0.78702,2.5931e-05,0.21295
40,23,0.79504,6.408e-05,0.20489
40,24,0.80262,0.00018692,0.19719
40,25,0.80948,0.00058372,0.18994
40,26,0.81453,0.0019672,0.1835
40,27,0.81371,0.0070217,0.17926
40,28,0.79217,0.025484,0.18235
40,29,0.70609,0.0841,0.20981
40,30,0.50665,0.19644,0.29691
40,31,0.28896,0.26147,0.44958
40,32,0.17135,0.22526,0.60338
40,33,0.12737,0.16015,0.71249
40,34,0.11742,0.10661,0.77597
40,35,0.12361,0.07017,0.80622
40,36,0.138,0.046866,0.81514
40,37,0.15708,0.032079,0.81084
40,38,0.17881,0.022605,0.79859
40,39,0.20222,0.016334,0.78144
40,40,0.2265,0.012074,0.76143
40,41,0.25124,0.0090648,0.73969
40,42,0.27611,0.0068618,0.71702
40,43,0.30089,0.0052006,0.6939
40,44,0.32543,0.0039193,0.67065
40,45,0.34957,0.0029134,0.64751
40,46,0.37324,0.0021272,0.62464
40,47,0.39633,0.001517,0.60215
40,48,0.41879,0.0010513,0.58016
40,49,0.44057,0.00070911,0.55872
40,50,0.46164,0.00046282,0.53789
40,51,0.48199,0.00029383,0.51772
40,52,0.5016,0.00018121,0.49821
40,53,0.5205,0.00010935,0.47939
40,54,0.5387,6.4595e-05,0.46124
40,55,0.55621,3.7868e-05,0.44376
40,56,0.57306,2.2032e-05,0.42692
40,57,0.58927,1.2883e-05,0.41072
40,58,0.60487,7.7133e-06,0.39513
40,59,0.61987,4.6553e-06,0.38012
40,60,0.63431,2.9492e-06,0.36569
40,61,0.6482,1.9604e-06,0.3518
40,62,0.66156,1.3811e-06,0.33844
40,63,0.67441,1.043e-06,0.32559
40,64,0.68678,8.3209e-07,0.31322
40,65,0.69868,7.1384e-07,0.30132
40,66,0.71012,7.9998e-07,0.28988
40,67,0.72113,9.7148e-07,0.27887
40,68,0.73172,1.0502e-06,0.26828
40,69,0.74191,1.0978e-06,0.25809
40,70,0.75171,1.4157e-06,0.24829
40,71,0.76114,2.5452e-06,0.23886
40,72,0.7702,5.2675e-06,0.22979
40,73,0.77892,1.1666e-05,0.22107
40,74,0.78729,2.537e-05,0.21268
40,75,0.7953,6.6175e-05,0.20463
40,76,0.80287,0.00019069,0.19694
40,77,0.8097,0.00059578,0.18971
40,78,0.81469,0.0020086,0.1833
40,79,0.8137,0.0071729,0.17912
40,80,0.79155,0.026026,0.18242
40,81,0.70383,0.085619,0.21055
40,82,0.50284,0.19828,0.29888
40,83,0.28593,0.26193,0.45214
40,84,0.16891,0.22518,0.6059
40,85,0.12593,0.15936,0.71471
40,86,0.11685,0.10572,0.77743
40,87,0.12341,0.069514,0.80708
40,88,0.13794,0.046446,0.81562
40,89,0.15717,0.031775,0.81106
40,90,0.17902,0.022389,0.7986
40,91,0.20245,0.016202,0.78135
40,92,0.22677,0.01198,0.76125
40,93,0.25152,0.0089982,0.73948
40,94,0.27641,0.0068162,0.71678
40,95,0.30119,0.0051668,0.69364
40,96,0.32572,0.0038951,0.67038
40,97,0.34987,0.0028981,0.64724
40,98,0.37352,0.002115,0.62436
40,99,0.39661,0.0015095,0.60188
40,100,0.41906,0.0010466,0.57989
40,101,0.44084,0.0007051,0.55846
40,102,0.4619,0.00046114,0.53764
40,103,0.48223,0.00029229,0.51748
40,104,0.50184,0.00018064,0.49798
40,105,0.52073,0.00010888,0.47916
41,1,0.51507,0.017461,0.46747
41,2,0.52079,0.017507,0.4617
41,3,0.52614,0.017644,0.45622
41,4,0.53104,0.017885,0.45108
41,5,0.53541,0.018241,0.44634
41,6,0.53918,0.018728,0.44209
41,7,0.54225,0.019364,0.43839
41,8,0.54453,0.020165,0.43531
41,9,0.54597,0.021144,0.43288
41,10,0.54643,0.022324,0.43125
41,11,0.54569,0.023727,0.43059
41,12,0.54358,0.025362,0.43105
41,13,0.54001,0.027223,0.43276
41,14,0.53491,0.029288,0.4358
41,15,0.52827,0.03152,0.44021
41,16,0.52014,0.033866,0.446
41,17,0.51059,0.03626,0.45315
41,18,0.49973,0.038614,0.46165
41,19,0.48786,0.040773,0.47136
41,20,0.47534,0.042597,0.48207
41,21,0.46253,0.04398,0.49349
41,22,0.44987,0.044845,0.50528
41,23,0.43778,0.045148,0.51707
41,24,0.42672,0.044877,0.5284
41,25,0.41697,0.044088,0.53894
41,26,0.40874,0.042868,0.54839
41,27,0.40221,0.041306,0.55648
41,28,0.39743,0.039507,0.56306
41,29,0.39431,0.037594,0.56809
41,30,0.39265,0.035696,0.57165
41,31,0.39235,0.033845,0.5738
41,32,0.39328,0.032081,0.57464
41,33,0.39528,0.030444,0.57427
41,34,0.39821,0.028948,0.57284
41,35,0.40195,0.027583,0.57047
41,36,0.40637,0.026332,0.5673
41,37,0.41136,0.025204,0.56343
41,38,0.41682,0.024195,0.55898
41,39,0.42266,0.023293,0.55405
41,40,0.4288,0.022484,0.54872
41,41,0.43519,0.021754,0.54306
41,42,0.44177,0.021095,0.53713
41,43,0.4485,0.0205,0.531
41,44,0.45532,0.019964,0.52472
41,45,0.46219,0.019482,0.51833
41,46,0.46908,0.01905,0.51187
41,47,0.47596,0.018665,0.50538
41,48,0.4828,0.018326,0.49888
41,49,0.48956,0.018038,0.4924
41,50,0.49621,0.017803,0.48598
41,51,0.5027,0.017627,0.47967
41,52,0.50899,0.017515,0.4735
41,53,0.51501,0.017475,0.46752
41,54,0.52071,0.017516,0.46178
41,55,0.52603,0.017648,0.45632
41,56,0.53091,0.017885,0.4512
41,57,0.53529,0.018239,0.44647
41,58,0.53908,0.018726,0.44219
41,59,0.5422,0.019361,0.43844
41,60,0.54452,0.020163,0.43532
41,61,0.5459,0.021151,0.43295
41,62,0.54623,0.022337,0.43144
41,63,0.54538,0.023734,0.43088
41,64,0.54327,0.02535,0.43138
41,65,0.53977,0.027188,0.43304
41,66,0.53482,0.029245,0.43594
41,67,0.52832,0.03148,0.4402
41,68,0.52027,0.033834,0.4459
41,69,0.51074,0.036225,0.45304
41,70,0.49991,0.038553,0.46154
41,71,0.48806,0.040698,0.47124
41,72,0.4755,0.042529,0.48197
41,73,0.46267,0.04393,0.4934
41,74,0.45003,0.044819,0.50515
41,75,0.43799,0.045151,0.51686
41,76,0.42692,0.044914,0.52817
41,77,0.41715,0.04414,0.53871
41,78,0.40883,0.042937,0.54823
41,79,0.40216,0.041393,0.55644
41,80,0.39727,0.039596,0.56314
41,81,0.39413,0.037647,0.56822
41,82,0.39261,0.035662,0.57173
41,83,0.39244,0.033773,0.57379
41,84,0.39341,0.032022,0.57457
41,85,0.39546,0.030384,0.57416
41,86,0.39842,0.028883,0.57269
41,87,0.40217,0.027526,0.5703
41,88,0.40659,0.026301,0.56711
41,89,0.41158,0.025186,0.56323
41,90,0.41704,0.024184,0.55878
41,91,0.42287,0.023287,0.55384
41,92,0.429,0.022484,0.54851
41,93,0.43537,0.021764,0.54287
41,94,0.44192,0.021113,0.53697
41,95,0.44862,0.020522,0.53086
41,96,0.45542,0.019988,0.52459
41,97,0.46228,0.019506,0.51822
41,98,0.46915,0.019073,0.51177
41,99,0.47601,0.018689,0.5053
41,100,0.48282,0.018351,0.49882
41,101,0.48955,0.018063,0.49238
41,102,0.49617,0.017827,0.486
41,103,0.50264,0.017648,0.47971
41,104,0.5089,0.017535,0.47357
41,105,0.5149,0.017494,0.4676
42,1,0.54824,0.010233,0.44152
42,2,0.55838,0.0099445,0.43167
42,3,0.56825,0.0097322,0.42202
42,4,0.57776,0.0096112,0.41263
42,5,0.58685,0.0095993,0.40355
42,6,0.59543,0.009717,0.39485
42,7,0.6034,0.0099876,0.38661
42,8,0.61062,0.010446,0.37893
42,9,0.61695,0.011132,0.37191
42,10,0.6222,0.012097,0.3657
42,11,0.62607,0.013417,0.36051
42,12,0.62821,0.015196,0.35659
42,13,0.62816,0.017559,0.35428
42,14,0.62537,0.020661,0.35397
42,15,0.61924,0.024677,0.35609
42,16,0.60904,0.029777,0.36118
42,17,0.59391,0.036074,0.37001
42,18,0.57326,0.043485,0.38326
42,19,0.54707,0.051594,0.40134
42,20,0.51597,0.059676,0.42436
42,21,0.48174,0.066578,0.45168
42,22,0.44677,0.071246,0.48199
42,23,0.41359,0.073001,0.51341
42,24,0.3843,0.071793,0.54391
42,25,0.36054,0.068025,0.57144
42,26,0.34316,0.062364,0.59448
42,27,0.33176,0.055861,0.61238
42,28,0.32496,0.049737,0.6253
42,29,0.3222,0.044092,0.6337
42,30,0.32273,0.039106,0.63816
42,31,0.32589,0.03484,0.63927
42,32,0.3312,0.031192,0.63761
42,33,0.33814,0.028147,0.63372
42,34,0.34628,0.025637,0.62808
42,35,0.35533,0.023574,0.6211
42,36,0.36504,0.02187,0.61309
42,37,0.37524,0.02046,0.6043
42,38,0.38574,0.019284,0.59497
42,39,0.39645,0.01829,0.58526
42,40,0.40727,0.017433,0.5753
42,41,0.41816,0.016676,0.56516
42,42,0.4291,0.015991,0.55491
42,43,0.44005,0.015357,0.5446
42,44,0.451,0.014755,0.53424
42,45,0.46195,0.014174,0.52387
42,46,0.47289,0.013607,0.5135
42,47,0.4838,0.013051,0.50315
42,48,0.49468,0.012507,0.49282
42,49,0.50551,0.011982,0.48251
42,50,0.51627,0.011488,0.47224
42,51,0.52693,0.011033,0.46203
42,52,0.53747,0.010623,0.45191
42,53,0.54784,0.010264,0.4419
42,54,0.55799,0.0099674,0.43204
42,55,0.56787,0.0097455,0.42238
42,56,0.57741,0.0096147,0.41297
42,57,0.58652,0.0095938,0.40388
42,58,0.59512,0.0097046,0.39518
42,59,0.6031,0.009972,0.38693
42,60,0.61034,0.010424,0.37924
42,61,0.61676,0.011077,0.37217
42,62,0.62214,0.012001,0.36586
42,63,0.62614,0.013308,0.36056
42,64,0.62835,0.015112,0.35654
42,65,0.6283,0.017536,0.35417
42,66,0.62546,0.020703,0.35384
42,67,0.61922,0.024745,0.35603
42,68,0.60894,0.029797,0.36127
42,69,0.59388,0.035998,0.37013
42,70,0.57336,0.043376,0.38326
42,71,0.54728,0.051466,0.40126
42,72,0.51631,0.059512,0.42418
42,73,0.48211,0.066448,0.45145
42,74,0.44709,0.071168,0.48175
42,75,0.41393,0.072989,0.51308
42,76,0.38479,0.071775,0.54344
42,77,0.36101,0.068031,0.57095
42,78,0.34319,0.062601,0.59421
42,79,0.33123,0.056328,0.61244
42,80,0.3243,0.050078,0.62562
42,81,0.32144,0.044347,0.63421
42,82,0.32196,0.039259,0.63878
42,83,0.32515,0.034906,0.63994
42,84,0.33049,0.031216,0.63829
42,85,0.33749,0.028135,0.63437
42,86,0.34572,0.025597,0.62869
42,87,0.35483,0.023515,0.62165
42,88,0.36462,0.021802,0.61358
42,89,0.37488,0.020382,0.60473
42,90,0.38547,0.019201,0.59533
42,91,0.39626,0.018204,0.58554
42,92,0.40715,0.017346,0.5755
42,93,0.41811,0.01659,0.5653
42,94,0.4291,0.015908,0.55499
42,95,0.44011,0.015277,0.54461
42,96,0.45111,0.01468,0.53421
42,97,0.4621,0.014105,0.5238
42,98,0.47307,0.013545,0.51338
42,99,0.48401,0.012996,0.50299
42,100,0.49492,0.012459,0.49262
42,101,0.50577,0.011941,0.48229
42,102,0.51654,0.011449,0.47201
42,103,0.52723,0.010994,0.46178
42,104,0.53777,0.010582,0.45165
42,105,0.54814,0.010226,0.44163
43,1,0.56932,0.0054129,0.42527
43,2,0.58234,0.004977,0.41268
43,3,0.5951,0.0046043,0.40029
43,4,0.60756,0.0043007,0.38814
43,5,0.61966,0.0040704,0.37627
43,6,0.63137,0.003917,0.36471
43,7,0.64263,0.0038495,0.35352
43,8,0.65339,0.0038733,0.34274
43,9,0.66358,0.0040043,0.33241
43,10,0.67311,0.0042735,0.32262
43,11,0.68182,0.0047275,0.31345
43,12,0.68954,0.005433,0.30502
43,13,0.69599,0.0064989,0.29752
43,14,0.70076,0.0080757,0.29116
43,15,0.70314,0.010455,0.28641
43,16,0.70202,0.014083,0.2839
43,17,0.69622,0.019387,0.28439
